"MacroTrends Data Download"
"GOOGL - Historical Price and Volume Data"
"Note: Historical prices are adjusted for stock splits."

"Disclaimer and Terms of Use: Historical stock data is provided 'as is' and solely for informational purposes, not for trading purposes or advice."
"MacroTrends LLC expressly disclaims the accuracy, adequacy, or completeness of any data and shall not be liable for any errors, omissions or other defects in, "
"delays or interruptions in such data, or for any actions taken in reliance thereon.  Neither MacroTrends LLC nor any of our information providers will be liable"
"for any damages relating to your use of the data provided."


"ATTRIBUTION: Proper attribution requires clear indication of the data source as ""www.macrotrends.net""."
"A ""dofollow"" backlink to the originating page is also required if the data is displayed on a web page."


date,open,high,low,close,volume
2020-07-27,75.0956,76.3015,75.0494,75.898,1346014
2020-07-28,75.6782,75.7283,74.4634,74.6187,1533944
2020-07-29,74.6857,76.0916,74.587,75.6043,1125271
2020-07-30,74.3368,76.4668,74.1979,76.3417,1788607
2020-07-31,74.2912,74.6867,72.1548,73.8396,4542064
2020-08-03,73.9909,74.3249,73.0341,73.582,2259015
2020-08-04,73.7781,74.0957,72.6526,73.1126,1846657
2020-08-05,73.2873,73.9413,73.0091,73.3999,1446588
2020-08-06,73.254,74.7487,73.0431,74.6832,1652773
2020-08-07,74.8862,75.4346,73.7562,74.3567,1375898
2020-08-10,73.9811,74.7924,73.3205,74.2798,1019626
2020-08-11,74.1399,74.9557,73.3553,73.4719,1543194
2020-08-12,73.7987,75.0167,73.6932,74.7969,1118113
2020-08-13,74.845,76.2724,74.845,75.2638,1111314
2020-08-14,75.1129,75.4194,74.3879,74.6673,1088832
2020-08-17,75.2301,75.6177,74.6857,75.2435,992436
2020-08-18,75.7338,77.2846,75.5127,77.2057,1408211
2020-08-19,77.0423,77.8547,76.4225,76.6513,1512166
2020-08-20,76.4211,78.416,76.1477,78.2215,1309239
2020-08-21,78.0006,78.9971,77.5297,78.1877,1729209
2020-08-24,79.0264,79.8357,78.1614,78.6631,1272279
2020-08-25,78.4126,79.8408,78.3024,79.6904,1248033
2020-08-26,79.7127,82.0198,79.4484,81.59,2589794
2020-08-27,81.7131,81.7816,80.3337,80.8154,1555749
2020-08-28,80.8625,81.4521,80.6707,81.3568,1112787
2020-08-31,81.5622,81.6084,80.6571,80.8655,1311190
2020-09-01,80.996,82.3388,80.8655,82.1334,1125264
2020-09-02,82.7751,85.6579,82.387,85.2256,2457505
2020-09-03,84.3387,84.3626,79.7827,80.8645,3162392
2020-09-04,79.8467,81.1364,76.3218,78.4676,2771591
2020-09-08,75.6782,77.1942,75.2564,75.6087,2681326
2020-09-09,76.8643,77.3516,75.6867,76.7814,1947365
2020-09-10,76.9278,78.0929,75.4301,75.7303,1638812
2020-09-11,75.8346,76.3579,74.0912,75.2197,1523824
2020-09-14,76.0081,77.2662,74.6912,74.8758,2117013
2020-09-15,75.8216,76.9679,75.5343,76.1804,1143416
2020-09-16,76.5456,77.1356,75.0127,75.0375,1098866
2020-09-17,73.7334,74.371,72.5746,73.7944,1985354
2020-09-18,73.8569,74.1994,71.0442,72.0104,3129145
2020-09-21,71.0442,71.4631,69.6081,70.9708,2824068
2020-09-22,71.9722,72.6495,70.9387,72.4436,1684811
2020-09-23,72.06,72.1091,69.608,69.941,1872152
2020-09-24,69.6081,71.3603,69.5818,70.6095,1714656
2020-09-25,70.7182,71.7548,69.8562,71.4134,1505303
2020-09-28,73.0476,73.0972,71.7717,72.3861,1527694
2020-09-29,72.6466,73.0481,72.1548,72.7513,1579180
2020-09-30,72.499,73.7527,72.2419,72.7305,2030826
2020-10-01,73.6267,74.1929,73.2863,73.8371,1631891
2020-10-02,72.4342,73.3969,71.8248,72.2342,1549425
2020-10-05,72.5841,73.6783,72.457,73.5855,1071958
2020-10-06,73.2217,73.6693,71.7087,72.0069,1294967
2020-10-07,72.4183,72.8977,71.1241,72.4099,1791909
2020-10-08,72.723,73.8434,72.723,73.6153,1294025
2020-10-09,74.0833,75.0257,73.7925,74.9562,1635980
2020-10-12,76.3234,78.8255,75.8916,77.6429,2746415
2020-10-13,78.2592,78.6636,77.3471,77.7659,1938958
2020-10-14,78.1396,78.5986,76.7151,77.5858,1646786
2020-10-15,76.6459,77.9806,76.4787,77.1903,1549776
2020-10-16,77.5059,78.2939,77.299,77.7972,1697499
2020-10-19,78.2056,78.6023,75.5749,75.9238,1475503
2020-10-20,75.5844,78.1019,75.4549,76.9724,2070272
2020-10-21,77.9039,80.1514,77.7691,78.7048,2993434
2020-10-22,78.6557,80.0661,78.2825,79.7306,1514332
2020-10-23,80.1469,81.0933,79.9911,81.0367,1515948
2020-10-26,80.1445,80.868,77.8012,78.6205,1777885
2020-10-27,78.8508,79.4993,78.2582,79.3445,1285426
2020-10-28,76.9193,77.1079,74.8584,74.9735,2241736
2020-10-29,75.2821,78.841,75.2588,77.2602,2749566
2020-10-30,82.7468,83.4353,79.478,80.1995,4958728
2020-11-02,80.5683,82.2903,80.1068,80.607,2194866
2020-11-03,80.9266,82.328,80.001,81.666,1559856
2020-11-04,84.6395,87.8378,84.5115,86.6379,3540399
2020-11-05,87.8586,88.919,86.3987,87.4641,1972998
2020-11-06,86.9103,87.7617,86.1828,87.3267,1420352
2020-11-09,89.1256,90.1633,87.2183,87.4106,2651988
2020-11-10,85.8399,87.3093,85.1625,86.2344,2134926
2020-11-11,86.7645,87.484,86.4995,86.7064,1579969
2020-11-12,86.4468,87.5872,86.2468,86.4875,1314431
2020-11-13,86.7446,88.1902,86.1481,87.9485,1476720
2020-11-16,87.5455,89.0442,87.4061,88.0363,1263843
2020-11-17,87.7302,88.1907,87.3148,87.4225,1058040
2020-11-18,87.1733,87.5882,86.2764,86.3793,997837
2020-11-19,86.0116,87.5133,85.8523,87.2691,997801
2020-11-20,87.4393,87.7551,86.0994,86.1679,1374933
2020-11-23,86.3585,86.6448,84.8677,85.7302,1119161
2020-11-24,85.7272,87.6614,85.3913,87.5336,1389805
2020-11-25,87.7276,87.8552,86.7624,87.545,972608
2020-11-27,87.5654,89.1768,87.5654,88.681,733962
2020-11-30,88.1167,88.3492,86.7367,87.0622,1608732
2020-12-01,87.6703,90.4029,87.4904,89.0948,1854124
2020-12-02,89.0948,90.9498,88.5891,90.5642,1460202
2020-12-03,90.3444,91.5002,90.1687,90.4089,1227094
2020-12-04,90.3285,90.789,89.9995,90.5042,1019539
2020-12-07,90.0968,90.7786,89.4759,90.1702,1106034
2020-12-08,89.7479,90.1176,88.8923,89.8873,989293
2020-12-09,89.8392,90.733,87.4393,88.2264,1574530
2020-12-10,87.4691,88.0839,86.0263,87.7197,1423659
2020-12-11,87.34,88.1991,86.9798,88.0745,924446
2020-12-14,87.8721,88.8189,86.8007,86.956,1640079
2020-12-15,87.3332,87.5386,86.4305,87.3937,1060281
2020-12-16,87.7921,87.7921,86.7971,87.2006,1224583
2020-12-17,87.5351,87.6731,85.9084,86.3729,1730927
2020-12-18,86.6538,86.7625,85.107,85.6638,4230872
2020-12-21,84.8156,86.1987,84.0648,86.0776,1685968
2020-12-22,85.8181,85.981,84.6494,85.366,1011189
2020-12-23,85.5501,86.5515,85.4146,85.7635,1140070
2020-12-24,85.8017,86.4672,85.571,86.0578,462146
2020-12-28,86.5913,88.68,86.438,88.0329,1372170
2020-12-29,88.6913,88.7529,87.0974,87.2289,978891
2020-12-30,87.5882,87.7252,85.7521,86.1615,1043424
2020-12-31,86.2121,87.216,86.1535,86.9748,1045578
2021-01-04,87.3401,87.4637,84.7169,85.6593,1852201
2021-01-05,85.6077,86.6866,85.2013,86.3501,1010329
2021-01-06,84.3752,86.5443,84.1691,85.498,2311933
2021-01-07,85.6905,88.2244,85.6905,88.0517,2081105
2021-01-08,88.1917,89.2931,87.4006,89.2174,1760921
2021-01-11,88.1847,88.55,86.9501,87.156,1727566
2021-01-12,86.6135,87.7321,85.1751,86.22,1465640
2021-01-13,85.7184,87.161,85.7184,86.7074,1162805
2021-01-14,86.7878,87.7148,85.6563,85.897,1449664
2021-01-15,85.8027,86.7257,84.9437,85.7332,1560423
2021-01-19,86.4964,89.5156,85.9918,88.5544,2067331
2021-01-20,90.6337,94.2739,90.2933,93.2986,3183517
2021-01-21,93.9724,95.8795,93.2658,93.501,2910977
2021-01-22,93.8638,94.5055,93.1212,93.9184,1624918
2021-01-25,94.9198,95.3704,92.2609,94.0037,2510377
2021-01-26,93.5923,95.0692,93.103,94.6821,1561281
2021-01-27,93.0425,93.3184,89.1901,90.265,4094693
2021-01-28,90.8634,93.6916,90.8634,91.9651,2743177
2021-01-29,91.0133,91.684,89.4025,90.6828,2209812
2021-02-01,91.5376,95.0588,91.5376,93.9437,1997511
2021-02-02,94.9391,96.7376,94.6037,95.2364,3291748
2021-02-03,102.506,104.541,99.9225,102.172,4857380
2021-02-04,102.258,102.689,100.992,101.911,2411559
2021-02-05,102.206,104.011,101.731,103.658,1482058
2021-02-08,104.213,104.957,102.394,103.444,1430633
2021-02-09,102.962,104.139,102.724,102.991,1086374
2021-02-10,103.376,104.157,101.842,103.542,1245668
2021-02-11,103.766,103.915,102.667,103.654,1016350
2021-02-12,103.209,104.188,102.901,103.966,942405
2021-02-16,103.803,106.453,103.803,104.744,1538570
2021-02-17,103.914,105.326,103.634,105.137,1007564
2021-02-18,104.461,105.304,103.882,104.501,1120086
2021-02-19,104.599,105.135,103.39,103.657,1882714
2021-02-22,101.91,103.237,101.632,101.943,1462269
2021-02-23,99.9444,102.848,98.7653,102.234,1719905
2021-02-24,100.741,103.633,100.616,103.409,1121960
2021-02-25,102.026,103.369,99.5721,100.042,2061830
2021-02-26,100.736,102.055,99.3002,100.337,1987051
2021-03-01,101.632,103.033,100.958,102.707,1293317
2021-03-02,102.468,103.952,102.062,102.45,1268599
2021-03-03,101.828,103.021,98.9523,99.8163,1681936
2021-03-04,99.988,102.952,99.5196,100.934,2442333
2021-03-05,102.285,104.52,100.629,104.067,2635067
2021-03-08,103.422,104.895,99.5077,99.6223,1829548
2021-03-09,101.719,102.422,101.017,101.253,1683313
2021-03-10,102.297,102.297,100.209,101.046,1344842
2021-03-11,102.139,104.772,102.051,104.239,1374743
2021-03-12,103.042,103.102,100.859,101.731,1678220
2021-03-15,101.482,101.979,100.629,101.952,1300912
2021-03-16,102.525,104.891,102.192,103.413,1583053
2021-03-17,102.648,104.163,101.44,103.33,1309234
2021-03-18,101.641,102.662,100.202,100.309,1573757
2021-03-19,100.726,101.088,99.3955,100.588,2286321
2021-03-22,100.621,101.649,99.9449,100.773,1664197
2021-03-23,101.233,102.432,100.64,101.301,1414766
2021-03-24,101.819,102.605,100.689,100.864,1251398
2021-03-25,100.692,101.515,99.056,100.861,1767432
2021-03-26,100.828,101.205,99.4411,100.477,1388384
2021-03-29,100.35,101.692,99.5205,101.522,1314697
2021-03-30,101.879,102.36,101.044,101.556,1355614
2021-03-31,101.95,103.531,101.582,102.353,2112521
2021-04-01,103.828,105.987,103.787,105.69,1979051
2021-04-05,106.552,110.614,106.456,110.116,2407291
2021-04-06,109.717,110.565,109.264,109.635,1748825
2021-04-07,109.825,111.383,109.825,111.112,1197647
2021-04-08,112.351,112.738,111.31,111.678,1422466
2021-04-09,111.43,112.846,111.024,112.682,1297462
2021-04-12,111.861,111.998,110.556,111.389,1241801
2021-04-13,111.705,112.325,111.312,111.876,1274449
2021-04-14,112.521,112.521,110.962,111.255,1042268
2021-04-15,112.249,113.939,111.714,113.406,1447809
2021-04-16,113.604,113.852,112.695,113.282,1304284
2021-04-19,112.658,114.341,112.658,113.63,1503114
2021-04-20,114.013,114.088,112.01,113.096,1106059
2021-04-21,112.751,113.145,111.399,113.063,1151508
2021-04-22,112.917,113.586,111.176,111.781,1198222
2021-04-23,112.5,114.441,112.215,114.134,1444638
2021-04-26,114.362,115.355,114.004,114.63,1589880
2021-04-27,115.013,115.053,113.451,113.69,2202638
2021-04-28,118.728,120.657,116.779,117.067,4024930
2021-04-29,118.566,119.307,117.802,118.741,2046193
2021-04-30,117.513,118.2,116.448,116.793,2226020
2021-05-03,117.359,118.185,115.899,116.275,1401550
2021-05-04,114.81,115.378,111.988,114.477,2224128
2021-05-05,115.558,115.874,114.549,114.871,1321822
2021-05-06,114.452,115.991,113.792,115.991,1250078
2021-05-07,117.308,117.673,116.428,116.715,1434026
2021-05-10,115.534,115.676,113.37,113.728,1534137
2021-05-11,111.312,113.159,110.858,112.652,1696473
2021-05-12,110.475,111.556,108.858,109.188,2301385
2021-05-13,110.471,111.132,109.509,110.616,1648564
2021-05-14,112.08,113.379,111.656,113.065,1587832
2021-05-17,112.33,113.631,111.93,113.588,1070839
2021-05-18,114.254,114.519,112.261,112.275,1101860
2021-05-19,110.586,112.896,110.438,112.723,1175325
2021-05-20,113.691,114.733,113.32,114.482,1605420
2021-05-21,115.002,115.075,113.607,113.846,2016355
2021-05-24,114.877,117.391,114.731,117.167,1579674
2021-05-25,117.711,118.306,116.867,117.257,1113568
2021-05-26,117.439,118.554,117.436,118.123,1070510
2021-05-27,118.557,118.557,116.929,117.248,1747994
2021-05-28,117.831,117.913,116.76,116.959,1066482
2021-06-01,117.832,118.391,116.831,118.166,1159143
2021-06-02,118.562,118.785,116.736,117.641,1050211
2021-06-03,116.407,116.967,115.603,116.499,927786
2021-06-04,117.575,119.052,117.235,118.781,1213739
2021-06-07,118.576,119.324,118.157,119.214,1196923
2021-06-08,119.696,120.069,118.841,119.023,1202903
2021-06-09,119.667,119.739,118.946,119.494,890325
2021-06-10,119.443,120.887,119.288,120.843,1285660
2021-06-11,121.085,121.171,120.041,120.599,1089674
2021-06-14,120.701,121.528,119.993,121.527,1096593
2021-06-15,121.532,121.855,120.148,120.509,1070022
2021-06-16,120.66,120.972,118.574,119.867,1313667
2021-06-17,119.792,121.604,119.596,120.83,1282751
2021-06-18,120.457,120.691,119.115,119.21,2288469
2021-06-21,119.597,121.085,118.999,120.899,1360404
2021-06-22,120.837,121.482,120.156,121.413,1111114
2021-06-23,121.178,122.172,120.921,121.211,950526
2021-06-24,121.78,122.133,121.383,121.581,1060246
2021-06-25,121.085,121.713,120.654,121.59,1716847
2021-06-28,121.758,121.864,120.495,121.617,1415575
2021-06-29,121.751,122.098,120.778,121.356,1146772
2021-06-30,121.08,121.34,120.444,121.174,1214522
2021-07-01,120.812,121.668,120.62,121.526,898850
2021-07-02,122.227,124.464,122.137,124.318,1290360
2021-07-06,124.706,125.48,123.648,125.244,1310279
2021-07-07,126.208,126.329,125.207,125.526,1193930
2021-07-08,123.096,124.654,123.092,124.106,1180547
2021-07-09,124.087,124.792,123.617,124.577,924598
2021-07-12,125.232,126.117,124.669,126.023,876764
2021-07-13,126.086,127.097,125.725,126.387,955131
2021-07-14,126.998,128.357,126.955,127.275,1178379
2021-07-15,127.684,127.735,125.581,126.053,1201859
2021-07-16,126.706,126.853,125.207,126.018,1013568
2021-07-19,125.144,125.259,122.579,123.644,1387893
2021-07-20,124.586,126.09,123.418,125.263,1305955
2021-07-21,125.188,126.639,125.078,126.592,1029530
2021-07-22,126.885,127.52,126.543,127.459,709732
2021-07-23,129.452,132.399,128.827,132.018,2059758
2021-07-26,132.328,133.23,131.309,133.03,1517112
2021-07-27,133.244,133.391,129.128,130.911,2714961
2021-07-28,135.29,137.26,134.263,135.073,4720860
2021-07-29,135.129,135.636,134.527,134.759,1573894
2021-07-30,134.022,134.29,133.248,133.716,1269199
2021-08-02,134.104,134.322,132.791,133.843,1073598
2021-08-03,134.122,134.714,132.32,134.613,1030309
2021-08-04,134.335,134.632,133.479,134.112,976424
2021-08-05,134.663,135.327,133.835,135.23,886750
2021-08-06,135.022,135.449,134.196,134.721,1016724
2021-08-09,134.923,136.155,134.324,135.886,881639
2021-08-10,136.312,136.739,135.342,135.781,963425
2021-08-11,136.153,136.65,135.25,135.257,761844
2021-08-12,134.956,136.27,134.41,136.165,819749
2021-08-13,136.221,136.823,136.005,136.695,791392
2021-08-16,136.494,137.325,134.284,137.272,1111520
2021-08-17,136.717,137.229,135.061,135.637,1077618
2021-08-18,135.476,136.076,134.307,134.433,955726
2021-08-19,133.427,135.33,133.243,134.663,1080959
2021-08-20,134.98,136.523,134.236,136.399,1547962
2021-08-23,136.935,139.818,136.576,138.991,1412001
2021-08-24,139.557,141.015,139.286,140.202,956137
2021-08-25,140.563,141.123,140.316,141.014,786630
2021-08-26,140.687,141.35,140.297,140.38,1022738
2021-08-27,140.59,143.429,140.436,142.924,1428219
2021-08-30,143.317,144.876,143.082,143.506,1212548
2021-08-31,144.059,144.083,143.199,143.612,1114021
2021-09-01,143.913,145.157,143.797,144.126,1088580
2021-09-02,144.127,144.428,142.111,142.212,1605774
2021-09-03,142.008,143.074,141.333,142.662,985274
2021-09-07,142.756,143.481,142.542,143.199,999046
2021-09-08,143.019,143.317,141.928,142.613,910631
2021-09-09,142.762,143.228,142.104,142.465,760112
2021-09-10,143.131,143.633,139.682,139.82,1828154
2021-09-13,140.885,141.878,140.191,141.265,1096408
2021-09-14,141.923,142.288,140.687,141.476,976317
2021-09-15,141.701,143.367,140.288,143.346,1360102
2021-09-16,142.871,143.218,141.334,142.533,1299949
2021-09-17,141.958,142.374,139.416,139.744,2649206
2021-09-20,137.125,137.958,135.299,137.679,2308459
2021-09-21,138.702,138.962,137.241,137.99,1257097
2021-09-22,138.259,139.831,137.512,139.232,1243383
2021-09-23,139.93,140.634,139.349,140.157,1039694
2021-09-24,139.485,141.263,139.189,141.148,1140577
2021-09-27,139.748,140.874,139.017,140.014,1085893
2021-09-28,137.615,138.053,134.345,134.811,2271447
2021-09-29,135.953,136.122,132.861,133.346,1530868
2021-09-30,133.255,134.526,132.555,132.674,1887182
2021-10-01,133.439,135.884,133.068,135.519,1754751
2021-10-04,134.941,134.941,130.067,132.657,2540899
2021-10-05,133.036,136.195,133.036,135.003,1608014
2021-10-06,133.74,136.717,133.541,136.533,1209079
2021-10-07,137.85,138.992,137.611,138.181,1246091
2021-10-08,138.53,139.279,138.173,138.737,1316346
2021-10-11,138.247,139.657,137.818,137.872,890949
2021-10-12,138.434,138.461,134.742,135.426,1802990
2021-10-13,136.372,136.965,135.495,136.55,975744
2021-10-14,138.428,140.277,137.784,140.092,1584426
2021-10-15,140.553,140.655,139.699,140.308,1502370
2021-10-18,140.019,141.725,140.012,141.707,1012160
2021-10-19,142.312,142.585,141.531,142.163,1000590
2021-10-20,142.263,142.47,140.316,140.706,1155671
2021-10-21,140.706,141.09,139.446,140.822,1304755
2021-10-22,138.107,139.529,135.036,136.535,2510480
2021-10-25,136.518,136.965,134.408,136.416,1707710
2021-10-26,138.219,139.032,137.267,138.264,2443290
2021-10-27,138.36,147.535,138.36,145.121,4256906
2021-10-28,146.031,146.055,143.542,144.755,1796744
2021-10-29,143.99,147.13,143.565,146.936,2149772
2021-11-01,146.936,146.936,142.151,142.421,2328568
2021-11-02,143.495,145.51,143.253,144.342,1661558
2021-11-03,144.806,145.569,143.507,145.499,1364354
2021-11-04,146.021,148.611,145.211,147.156,1906160
2021-11-05,148.051,149.2,147.086,147.736,1903356
2021-11-08,148.701,149.485,147.318,147.913,1143981
2021-11-09,148.114,148.711,146.141,147.802,969165
2021-11-10,146.394,146.96,143.454,144.799,1487252
2021-11-11,145.391,146.429,144.509,144.673,819681
2021-11-12,145.516,147.734,144.321,147.563,1109616
2021-11-15,147.784,148.428,146.468,147.339,1166538
2021-11-16,147.038,147.647,146.208,146.767,938112
2021-11-17,146.917,147.445,146.136,146.937,972626
2021-11-18,147.13,149.451,146.776,148.715,1768053
2021-11-19,148.851,149.834,147.782,147.81,1672333
2021-11-22,148.213,148.706,145.052,145.205,1519976
2021-11-23,145.057,145.56,143.034,144.689,1351348
2021-11-24,144.383,145.152,143.29,145.024,895243
2021-11-26,143.266,143.473,140.779,141.117,1512038
2021-11-29,142.92,145.2,142.814,144.439,1617531
2021-11-30,143.921,144.905,140.54,140.833,2087588
2021-12-01,142.92,144.856,139.855,139.994,1689994
2021-12-02,140.191,142.786,139.163,141.894,1448795
2021-12-03,142.604,143.317,139.249,140.937,2046048
2021-12-06,141.968,142.774,139.099,142.081,1519425
2021-12-07,144.505,146.425,144.139,146.165,1599926
2021-12-08,146.49,147.28,145.308,147.075,1204415
2021-12-09,146.484,147.982,146.012,146.531,1154761
2021-12-10,147.585,147.86,145.604,146.892,1213965
2021-12-13,146.673,146.86,144.426,144.733,1343320
2021-12-14,142.888,143.396,140.156,142.828,1907896
2021-12-15,142.334,145.621,140.615,145.343,1804886
2021-12-16,146.067,146.569,142.53,143.362,1669902
2021-12-17,141.431,142.756,140.24,140.662,2531765
2021-12-20,138.95,140.711,138.276,140.545,1349422
2021-12-21,140.988,142.79,139.449,142.397,1426986
2021-12-22,141.995,145.401,141.995,145.317,1306250
2021-12-23,145.401,147.132,145.354,145.815,1309280
2021-12-27,146.152,147.232,146.066,146.797,793229
2021-12-28,147.124,147.187,144.959,145.587,905871
2021-12-29,145.545,146.311,144.555,145.555,882703
2021-12-30,145.594,146.195,144.9,145.104,778504
2021-12-31,144.955,145.598,143.766,143.766,899959
2022-01-03,143.967,144.757,142.635,143.904,1423194
2022-01-04,144.306,145.386,142.639,143.317,1409323
2022-01-05,143.337,143.416,136.656,136.742,2710434
2022-01-06,135.971,138.891,135.534,136.714,1853367
2022-01-07,137.109,137.41,134.748,135.99,1476869
2022-01-10,134.065,137.779,132.166,137.63,2203755
2022-01-11,136.972,139.165,135.667,138.688,1425713
2022-01-12,140.092,141.538,139.639,140.37,1295812
2022-01-13,140.479,141.779,137.371,137.548,1560042
2022-01-14,136.051,139.686,135.971,138.434,1471942
2022-01-18,135.154,136.103,134.423,134.978,1731323
2022-01-19,135.5,136.925,134.003,134.103,1421641
2022-01-20,135.228,136.594,131.967,132.308,1484143
2022-01-21,131.599,133.854,129.111,129.374,2761705
2022-01-24,125.033,130.219,123.566,129.823,3805955
2022-01-25,127.775,128.429,125.552,125.983,2330420
2022-01-26,130.136,132.003,126.189,128.264,2438054
2022-01-27,130.319,131.658,127.965,128.038,1588934
2022-01-28,128.687,132.357,127.521,132.351,1705190
2022-01-31,133.156,134.457,131.218,134.289,1984308
2022-02-01,136.563,136.759,133.361,136.612,3406444
2022-02-02,150.116,150.41,144.431,146.89,6113765
2022-02-03,144.613,148.553,141.596,142.017,3549046
2022-02-04,142.369,143.788,139.461,142.218,2878164
2022-02-07,143.168,143.168,137.858,138.157,2728052
2022-02-08,137.984,138.95,135.986,138.354,2693825
2022-02-09,139.906,141.456,139.136,140.53,1992141
2022-02-10,138.656,140.423,136.923,137.581,1951786
2022-02-11,137.561,138.113,132.4,133.275,1982934
2022-02-14,132.257,135.278,132.257,134.51,1702193
2022-02-15,136.539,137.073,134.803,135.584,1325548
2022-02-16,135.622,137.051,133.912,136.705,1241683
2022-02-17,135.221,136.085,131.485,131.545,1932871
2022-02-18,132.466,133.065,129.22,129.425,2263867
2022-02-22,128.864,131.189,127.262,128.84,2232667
2022-02-23,130.661,131.061,126.571,126.631,1627008
2022-02-24,124.016,132.003,124.016,131.696,2702336
2022-02-25,132.551,134.257,130.764,133.451,1806649
2022-02-28,132.052,134.734,131.598,134.044,1928649
2022-03-01,133.867,135.234,132.219,133.056,1314834
2022-03-02,133.618,134.248,132.074,133.562,1167171
2022-03-03,134.99,135.416,132.028,132.895,1220937
2022-03-04,131.931,132.848,129.36,130.917,1511114
2022-03-07,130.502,130.747,125.348,125.431,2238732
2022-03-08,125.303,130.266,124.732,126.151,2006196
2022-03-09,130.266,132.733,128.926,132.419,1837388
2022-03-10,130.282,132.272,129.931,131.436,1344908
2022-03-11,132.488,132.792,128.659,128.897,1564501
2022-03-14,129.273,129.431,124.336,125.007,1926011
2022-03-15,126.024,128.881,124.778,128.229,1534382
2022-03-16,129.753,132.333,127.769,132.281,1765509
2022-03-17,132.15,133.075,131.194,132.835,1402598
2022-03-18,132.424,135.222,131.266,135.105,2211635
2022-03-21,135.142,136.022,133.087,135.081,1331524
2022-03-22,135.081,139.992,135.081,138.819,1761468
2022-03-23,137.662,138.542,136.801,137.239,1248239
2022-03-24,138.156,140.557,136.717,140.51,1309930
2022-03-25,140.852,140.97,138.69,140.611,1198102
2022-03-28,139.844,140.938,138.763,140.395,1739321
2022-03-29,141.578,142.715,140.973,141.437,1702983
2022-03-30,141.392,141.65,140.538,140.874,986782
2022-03-31,140.988,141.042,137.982,138.025,1862166
2022-04-01,138.454,139.417,137.27,139.1,1287345
2022-04-04,139.306,142.634,139.258,141.899,1288805
2022-04-05,141.798,141.918,139.33,139.537,1062875
2022-04-06,137.71,138.315,134.501,135.524,1611250
2022-04-07,134.99,136.136,133.221,134.87,1301844
2022-04-08,134.567,134.653,131.968,132.288,1247713
2022-04-11,130.835,131.102,127.704,127.857,1830323
2022-04-12,130.613,130.613,125.838,126.757,1623271
2022-04-13,127.04,129.357,126.783,128.92,1385890
2022-04-14,129.501,129.501,125.652,125.78,1568051
2022-04-18,126.048,127.251,125.236,126.719,1032631
2022-04-19,126.734,129.356,126.047,129.034,1314556
2022-04-20,129.911,130.414,126.544,127.08,1572889
2022-04-21,128.281,129.123,123.593,123.879,1808593
2022-04-22,124.063,124.462,118.033,118.738,2822859
2022-04-25,118.208,122.353,117.622,122.151,2289118
2022-04-26,121.377,121.591,117.622,117.76,3625351
2022-04-27,113.611,116.363,111.891,113.437,4556601
2022-04-28,115.542,118.752,113.259,117.634,2425903
2022-04-29,115.859,117.035,112.961,113.254,2117799
2022-05-02,112.554,115.87,111.756,115.709,1763327
2022-05-03,115.557,117.554,115.164,116.454,1239006
2022-05-04,116.154,121.933,114.253,121.344,2477049
2022-05-05,119.303,120.131,114.143,115.632,2274841
2022-05-06,114.321,116.69,113.16,114.879,1970590
2022-05-09,112.401,114.214,111.161,111.667,2024844
2022-05-10,114.641,115.378,112.054,113.537,1980057
2022-05-11,112.387,115.492,112.387,112.751,1862663
2022-05-12,110.542,113.438,109.001,111.998,2671623
2022-05-13,113.674,116.991,112.753,115.18,1738786
2022-05-16,114.093,115.299,113.035,113.587,1289777
2022-05-17,115.964,116.023,114.008,115.6,1144015
2022-05-18,114.138,114.535,110.719,111.06,1743129
2022-05-19,110.596,112.162,109.175,109.556,1694417
2022-05-20,111.112,111.342,105.003,108.091,2429789
2022-05-23,108.766,111.307,107.925,110.652,1845304
2022-05-24,104.979,105.66,101.121,105.175,3810199
2022-05-25,104.198,105.701,103.078,105.012,1997773
2022-05-26,104.885,107.835,104.436,106.984,1883133
2022-05-27,108.662,111.476,108.32,111.474,1881489
2022-05-31,111.901,114.867,111.238,112.909,2481861
2022-06-01,113.994,116.223,112.401,113.038,1816550
2022-06-02,113.145,117.015,112.1,116.74,1885368
2022-06-03,115.192,115.449,112.667,113.682,1296974
2022-06-06,115.829,118.452,115.293,115.945,1664501
2022-06-07,114.615,116.808,114.189,116.271,1567678
2022-06-08,115.886,117.681,115.726,116.315,1295598
2022-06-09,115.455,117.412,113.915,113.974,1280225
2022-06-10,111.602,112.429,109.538,110.328,2058538
2022-06-13,105.986,107.976,105.323,105.595,2344880
2022-06-14,105.736,107.115,105.007,105.915,1672674
2022-06-15,107.731,110.588,106.862,108.941,1970025
2022-06-16,106.417,107.834,104.35,105.238,2564870
2022-06-17,105.238,107.884,104.258,106.34,2549562
2022-06-21,108.113,111.646,107.786,110.707,2353011
2022-06-22,109.728,112.497,109.555,110.651,1527169
2022-06-23,111.39,111.897,109.672,111.4,1407462
2022-06-24,112.148,117.193,112.105,117.09,2042750
2022-06-27,117.386,117.69,114.316,114.965,1807383
2022-06-28,114.934,116.43,111.009,111.168,1780595
2022-06-29,110.715,112.312,110.041,110.864,1226573
2022-06-30,109.175,110.057,105.95,108.146,2142267
2022-07-01,107.124,108.431,105.93,107.922,1760482
2022-07-05,106.297,112.526,104.939,112.414,1955208
2022-07-06,112.452,114.723,110.64,113.713,1857534
